Model,Horizon,Window,Macrozona,Estacion,Planta,RMSE,MAE,sMAPE,rRMSE,Coverage_90,Pinball_P05,Pinball_P95
XGB_LOCAL,7-Day Rollout,Primavera,Zona Central,Verano,la_acacia,0.8712184251395996,0.5027807751357614,128.28338281229892,71.57196296834661,,,
XGB_LOCAL,7-Day Rollout,Verano,Zona Central,Verano,la_acacia,0.6691342848702917,0.34864300460737596,79.59779915266158,26.135321507951804,,,
XGB_LOCAL,Day 1,Raw,Zona Central,Verano,la_blanquina,1.441589877787747,0.8192524013769192,186.04338252734954,16698.57945927365,,,
XGB_LOCAL,Day 1,Invierno,Zona Central,Verano,la_blanquina,1.0186980391845568,0.5754709691973403,130.45513610010823,62.24385428734933,,,
XGB_LOCAL,Day 1,Operational,Zona Central,Verano,la_blanquina,0.6113137918004123,0.36520341197804856,97.4679254572209,28.864222222241832,,,
XGB_LOCAL,Day 1,Otoño,Zona Central,Verano,la_blanquina,0.6113137918004123,0.36520341197804856,97.4679254572209,28.864222222241832,,,
XGB_LOCAL,Day 1,Primavera,Zona Central,Verano,la_blanquina,1.3364040557265742,0.8020048949159294,129.06049087182916,62.01014509366733,,,
XGB_LOCAL,Day 1,Verano,Zona Central,Verano,la_blanquina,0.43548218464810534,0.3027797839604318,80.81744963107232,11.86046511556127,,,
XGB_LOCAL,7-Day Rollout,Raw,Zona Central,Verano,la_blanquina,1.7887601338500196,0.9744516556654291,140.9895952526249,152.65170581402828,,,
XGB_LOCAL,7-Day Rollout,Invierno,Zona Central,Verano,la_blanquina,1.073735611555538,0.5497760143599797,151.45048304722636,175.42080092777508,,,
XGB_LOCAL,7-Day Rollout,Operational,Zona Central,Verano,la_blanquina,2.0348029002216896,1.1560701988079625,141.08785685026993,184.0385484007671,,,
XGB_LOCAL,7-Day Rollout,Otoño,Zona Central,Verano,la_blanquina,2.0348029002216896,1.1560701988079625,141.08785685026993,184.0385484007671,,,
XGB_LOCAL,7-Day Rollout,Primavera,Zona Central,Verano,la_blanquina,2.0873774388670645,1.1941338795641925,150.66660631493158,156.17919508380385,,,
XGB_LOCAL,7-Day Rollout,Verano,Zona Central,Verano,la_blanquina,1.8702761928324367,0.823344409288395,99.78240544944956,65.78874590781756,,,
XGB_LOCAL,Day 1,Raw,Zona Central,Verano,la_frontera,0.7841101788206409,0.45819689404500724,106.76686053561082,90.43539405181579,,,
XGB_LOCAL,Day 1,Invierno,Zona Central,Verano,la_frontera,0.8080614380197662,0.41988184189540334,131.68108788902683,75.811733153928,,,
