Model,Horizon,Window,Macrozona,Estacion,Planta,RMSE,MAE,sMAPE,rRMSE,Coverage_90,Pinball_P05,Pinball_P95
XGB_GLOBAL,7-Day Rollout,Raw,Norte Grande,Invierno,pfv_andes_solar_ii,12.217033664816988,6.476112499256574,53.31467710448583,150.32297235801332,,,
XGB_GLOBAL,7-Day Rollout,Invierno,Norte Grande,Invierno,pfv_andes_solar_ii,12.21764936642379,6.482393549089985,52.59773275759988,150.2605533360102,,,
XGB_GLOBAL,7-Day Rollout,Otoño,Norte Grande,Invierno,pfv_andes_solar_ii,9.898792540777698,5.989804891935949,110.1864714575365,53.656839318088835,,,
XGB_GLOBAL,7-Day Rollout,Primavera,Norte Grande,Invierno,pfv_andes_solar_ii,9.1543968228187,5.571442701188581,112.38855469029889,63.206422166677214,,,
XGB_GLOBAL,7-Day Rollout,Verano,Norte Grande,Invierno,pfv_andes_solar_ii,7.228478220161093,4.383534270760027,91.47563038737523,27.96297214626212,,,
XGB_LOCAL,Day 1,Raw,Norte Grande,Invierno,pfv_andes_solar_ii,13.158171127727302,8.032012140688797,174.93535790690598,44478.323949295955,,,
XGB_LOCAL,Day 1,Invierno,Norte Grande,Invierno,pfv_andes_solar_ii,13.160145651953895,8.058383845724165,183.26869124023932,23529.33571113528,,,
XGB_LOCAL,Day 1,Otoño,Norte Grande,Invierno,pfv_andes_solar_ii,6.329880978139514,3.360645640796671,107.57790265628222,45.73475848057767,,,
XGB_LOCAL,Day 1,Primavera,Norte Grande,Invierno,pfv_andes_solar_ii,2.215582488891699,1.5599120330686371,97.43642222522094,16.23484247926351,,,
XGB_LOCAL,Day 1,Verano,Norte Grande,Invierno,pfv_andes_solar_ii,9.948456609044632,5.916565360811849,93.99325338113869,36.729937341813795,,,
XGB_LOCAL,7-Day Rollout,Raw,Norte Grande,Invierno,pfv_andes_solar_ii,6.017605125198899,2.6083768337876316,95.57504046562306,74.04287437643433,,,
XGB_LOCAL,7-Day Rollout,Invierno,Norte Grande,Invierno,pfv_andes_solar_ii,6.017378125055001,2.603907296123604,88.47025243637044,74.00560775525247,,,
XGB_LOCAL,7-Day Rollout,Otoño,Norte Grande,Invierno,pfv_andes_solar_ii,8.961786494678678,4.913942260024625,105.83204958951538,48.57775693016126,,,
XGB_LOCAL,7-Day Rollout,Primavera,Norte Grande,Invierno,pfv_andes_solar_ii,6.04168318438626,3.080902990042454,103.42014316517474,41.714728489566546,,,
XGB_LOCAL,7-Day Rollout,Verano,Norte Grande,Invierno,pfv_andes_solar_ii,7.334847724582553,4.183305822335006,80.44161052508898,28.374456749072852,,,
